circuit_uuid,exp_id,run_uuid,chip_id,chip_ver,chip_idx,cir_idx,cir_ver,cir_vers,overall_idx,curated,media_conc,dry,antibiotic,atc_code,sample_type,contrival,sample_prep,sample_prep_ver,specimen,strain_id,strain_conc,txid,fatal,nonfatal,intv,reaction,fill_type,fill_ver,operator,started,instrument,run_id,imported,date,antibiotic_conc,cir_col,cir_row,cir_side,test_module,position,doublets,excluded,fill_factor_final,fill_factor_initial,included,neg,neg_0,neg_1,pos_0,pos_0_inc,pos_1,pos_1_inc,total_droplets
a741ca82-d19c-4895-a5a6-44b9189ba5a5,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J7L2W,v4,2,16,None,None,56,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S007-0525,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,F,7,B,fenrir,back,50,1478,1,1,21111,20940,20940,21111,183,171,0,0,22589
39d30e0f-0a42-4f0a-a1d5-cb600f788267,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J7L2W,v4,2,17,None,None,57,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S007-0525,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,F,8,B,fenrir,back,44,1366,1,1,20980,20788,20788,20980,204,192,0,0,22346
a88dfd4e-ec56-4e94-83f4-4671913189aa,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J7L2W,v4,2,18,None,None,58,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S007-0525,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,F,9,B,fenrir,back,30,1401,1,1,21556,21371,21371,21556,193,185,0,0,22957
adbad1de-e0bb-49dc-b9f7-978b9c541881,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J7L2W,v4,2,19,None,None,59,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S007-0525,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,F,10,B,fenrir,back,45,1497,1,0.99,20933,20777,20777,20933,168,156,0,0,22430
6390c74e-994e-4c8c-b3cf-8c006076cebe,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,0,None,None,60,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,1,A,fenrir,back,56,1635,0.99,1,22298,22069,22069,22298,235,229,0,0,23933
ebb29b6b-f47d-400c-9b4a-fe535d0475a7,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,1,None,None,61,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,2,A,fenrir,back,32,1869,1,0.99,22685,22520,22520,22685,178,165,0,0,24554
0f040603-c1de-4a66-af2a-af6ee7716af9,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,2,None,None,62,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,3,A,fenrir,back,33,1606,1,0.99,22479,22274,22274,22479,212,205,0,0,24085
1784fb55-84ec-4254-9b4f-3e9dbbef0fa8,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,3,None,None,63,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,4,A,fenrir,back,50,1554,1,0.99,21321,21155,21155,21321,181,166,0,0,22875
6c22a3de-1e48-402a-8c79-b6ee0b193fd0,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,4,None,None,64,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,5,A,fenrir,back,51,1485,1,0.99,21954,21739,21739,21954,224,215,0,0,23439
d5228966-cec2-4205-b802-4b6788130ae3,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,5,None,None,65,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,6,A,fenrir,back,245,1478,0.99,0.99,21078,20903,20903,21078,191,175,0,0,22556
d43fe2b7-dd7b-4ce9-a932-ef4181b443ba,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,6,None,None,66,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,7,A,fenrir,back,211,1607,0.99,0.99,20999,20794,20794,20999,209,205,0,0,22606
e8e5c638-e054-4610-89aa-6bdbfb8b39a5,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,7,None,None,67,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,8,A,fenrir,back,602,1749,0.93,0.99,17142,16988,16988,17142,162,154,0,0,18891
482e17e4-8086-40c7-9518-c608668433f2,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,8,None,None,68,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,9,A,fenrir,back,597,1913,0.95,0.99,18779,18612,18612,18779,180,167,0,0,20692
8daa45fb-b3d8-40a3-ae05-e7066420dd97,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,9,None,None,69,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,G,10,A,fenrir,back,134,1387,1,0.99,21154,20950,20950,21154,215,204,0,0,22541
5295e5a9-e4a7-4d6a-9c69-e019b2276f77,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,10,None,None,70,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,1,B,fenrir,back,48,1451,0.99,1,21153,20948,20948,21153,214,205,0,0,22604
b63d44b8-de62-4eda-be72-951ac5ccfb61,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,11,None,None,71,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,2,B,fenrir,back,52,1474,0.99,1,21454,21258,21258,21454,203,196,0,0,22928
fddc35ea-7664-4c55-84dc-e521db8a3c3e,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,12,None,None,72,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,3,B,fenrir,back,46,1401,1,0.99,21650,21459,21459,21650,200,191,0,0,23051
1d14f7da-a8d9-4d9e-b740-b81fd6a1eda8,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,13,None,None,73,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,4,B,fenrir,back,40,1483,1,0.99,21461,21261,21261,21461,213,200,0,0,22944
fd3acc31-c14e-471d-a39b-5c45cf3e2fe4,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,14,None,None,74,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,5,B,fenrir,back,60,1330,1,0.99,20804,20622,20622,20804,200,182,0,0,22134
c6b6a4e3-78fe-42f9-9fb7-ffe8b03d9ead,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,15,None,None,75,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,6,B,fenrir,back,30,932,1,0.99,18672,18497,18497,18672,180,175,0,0,19604
4aafd20c-adbb-45c6-99bd-2547b0bb9e91,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,16,None,None,76,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,7,B,fenrir,back,38,1483,1,1,21745,21562,21562,21745,194,183,0,0,23228
9c180826-3ac6-43df-848b-0720cb258d91,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,17,None,None,77,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,8,B,fenrir,back,55,1350,1,0.99,21622,21427,21427,21622,214,195,0,0,22972
ee3d0acf-f6b6-4900-b279-f1a2c6113ed8,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,18,None,None,78,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,9,B,fenrir,back,42,1467,1,0.99,21030,20845,20845,21030,198,185,0,0,22497
b969146a-90ea-4525-8ed9-594ba1283325,EXP-VGXT8LA5,10ab869d-6439-44be-9013-025905656caf,VF6J3CT4,v4,3,19,None,None,79,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0525,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:44:00.996000-05:00,fenrir,None,None,6/13/2024,0,H,10,B,fenrir,back,34,1538,1,1,20849,20677,20677,20849,180,172,0,0,22387
58cf5078-fcba-40c0-943b-eb13d03df283,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,0,None,None,0,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,1,A,sauron,front,68,1477,1,1,22261,22236,22236,22261,25,25,0,0,23738
8e5e9f8f-034b-46cd-aebc-0ce8fc001f34,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,1,None,None,1,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,2,A,sauron,front,115,1738,0.99,0.99,22530,22506,22506,22530,24,24,0,0,24268
7403f8a9-8fb5-4be5-aace-0cc6443e6fd7,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,2,None,None,2,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,3,A,sauron,front,58,1189,1,0.99,21389,21118,21118,21389,272,271,0,0,22578
6612c3f3-086e-4e5d-8d81-f361e0045055,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,3,None,None,3,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,4,A,sauron,front,71,1352,1,0.99,22326,22145,22145,22326,190,181,0,0,23678
21a4b6d8-667e-4af7-9a3c-4b8bc6dcf9fa,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,4,None,None,4,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,5,A,sauron,front,71,1492,1,1,22177,19224,19224,22177,2977,2953,0,0,23669
7bdbde1b-b86d-4c83-9981-aa8a72d7855d,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,5,None,None,5,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,6,A,sauron,front,100,1527,1,1,22370,22222,22222,22370,152,148,0,0,23897
b579f1cf-3e47-41d4-98f9-20074831f4db,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,6,None,None,6,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,7,A,sauron,front,136,1622,1,1,21470,19355,19355,21470,2146,2115,0,0,23092
a6fcdc5d-bd12-45e0-a70b-f2536bf09c7b,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,7,None,None,7,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,8,A,sauron,front,120,1672,0.99,1,22188,19101,19101,22188,3126,3087,0,0,23860
b48c1d6a-549e-466a-9467-d2cc3ee3d228,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,8,None,None,8,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,9,A,sauron,front,88,1305,0.99,0.99,21044,19421,19421,21044,1641,1623,0,0,22349
b01ee865-2383-416d-990e-ad2fdbfb41be,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,9,None,None,9,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,A,10,A,sauron,front,201,1656,0.99,0.99,20678,20651,20651,20678,27,27,0,0,22334
3e443577-4418-40c8-b3e2-67e017affeda,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,10,None,None,10,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,1,B,sauron,front,67,1516,1,1,21240,21230,21230,21240,10,10,0,0,22756
a1813829-7e1b-4a5d-a1fa-54f2ffd68931,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,11,None,None,11,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,2,B,sauron,front,106,1530,0.99,0.99,21828,21817,21817,21828,11,11,0,0,23358
63a3aa32-1f99-44ee-88cb-1100a47589f6,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,12,None,None,12,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,3,B,sauron,front,68,1379,0.99,1,21758,21745,21745,21758,13,13,0,0,23137
0c9d12be-5800-4375-8601-6e4d14c1149d,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,13,None,None,13,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,4,B,sauron,front,112,1342,0.99,0.99,21063,21045,21045,21063,18,18,0,0,22405
53ccf33f-a428-42b7-9a45-22c6bf1e55cb,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,14,None,None,14,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,5,B,sauron,front,116,1627,1,0.99,21191,21151,21151,21191,40,40,0,0,22818
b1fc6c02-d969-42e0-9f7e-09b4e7e97e28,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,15,None,None,15,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,6,B,sauron,front,142,1742,0.99,0.98,20727,17000,17000,20727,3767,3727,0,0,22469
697985d1-0d4b-4c26-b6a9-c390c6ee41c8,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,16,None,None,16,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,7,B,sauron,front,111,1682,1,1,21682,21487,21487,21682,204,195,0,0,23364
75c4aed6-e997-49df-9fd9-48763f4a0343,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,17,None,None,17,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,8,B,sauron,front,107,1481,1,1,21683,21652,21652,21683,31,31,0,0,23164
a760eeea-cad2-403c-82f8-65cdfed17f79,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,18,None,None,18,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,9,B,sauron,front,106,1521,1,1,21356,21163,21163,21356,202,193,0,0,22877
9cb52c95-f9f1-495d-8557-9527fbd0b054,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CNW,v4,0,19,None,None,19,FALSE,100,dry,None,None,patient_eta,None,New prep,,LR-S010-0077,None,None,None,None,None,None,NK-R104,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,B,10,B,sauron,front,74,1511,1,0.99,21645,21395,21395,21645,258,250,0,0,23156
8dc0529d-1222-4d56-91d8-3e00c336f732,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,1,None,None,21,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,C,2,A,sauron,front,98,1699,1,0.99,22828,22825,22825,22828,3,3,0,0,24527
dbf5c28f-3fb7-4cda-94e9-0b0ef5cfa278,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,2,None,None,22,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,C,3,A,sauron,front,75,1550,1,0.99,22398,22390,22390,22398,8,8,0,0,23948
5fc79391-eb76-4686-9b93-4f94796d1584,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,3,None,None,23,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,C,4,A,sauron,front,66,1034,0.99,1,20215,20193,20193,20215,22,22,0,0,21249
b772a4f1-38d1-4003-a2ce-c30655603827,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,4,None,None,24,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R38,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,C,5,A,sauron,front,82,1558,1,1,22000,21982,21982,22000,18,18,0,0,23558
e1c2f2e3-1d75-46dd-8fb3-daaaeb08dcc5,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,5,None,None,25,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,C,6,A,sauron,front,124,1581,1,1,21891,21876,21876,21891,15,15,0,0,23472
c95b1a22-5bd7-48b0-8e76-682452b0d503,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,6,None,None,26,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,C,7,A,sauron,front,48,1521,1,1,21345,21323,21323,21345,22,22,0,0,22866
3c48938e-ee60-444b-a617-44732c6a0449,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,7,None,None,27,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,C,8,A,sauron,front,73,1405,1,1,21192,19386,19386,21192,1818,1806,0,0,22597
e2e5527c-2f4b-4bd9-99c1-4b0564871a06,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,8,None,None,28,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,C,9,A,sauron,front,93,1476,1,1,21493,21245,21245,21493,265,248,0,0,22969
94cfe5af-c8b0-4d3f-912e-349e8905cae2,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,9,None,None,29,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R84,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,C,10,A,sauron,front,77,1526,1,0.99,21552,21523,21523,21552,30,29,0,0,23078
75f13c97-aa68-468f-ad9d-ab673ffb32c6,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,10,None,None,30,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,D,1,B,sauron,front,50,1357,0.99,1,21211,21200,21200,21211,11,11,0,0,22568
723ac90b-3790-43a2-ae99-7d58217c7d43,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,11,None,None,31,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,D,2,B,sauron,front,74,1425,0.99,1,22284,22275,22275,22284,9,9,0,0,23709
4c8c1e04-b0fd-4a15-99cc-1a60359b1276,EXP-VGXTHBA3,bcd21228-c6ed-4afc-bbbe-0982f0cf9d9b,VF6J3CQB,v4,1,12,None,None,32,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S010-0077,None,None,None,None,None,None,NK-R102,None,None,nicole@pattern.bio,2024-06-13T07:03:21.026000-05:00,sauron,None,None,6/13/2024,0,D,3,B,sauron,front,81,1787,0.99,1,22036,22011,22011,22036,25,25,0,0,23823
